Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,61,Equatorial Guinea,5510,Production,122,Sweet potatoes,2014,2014,tonnes,92733,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,44,Barley,2014,2014,tonnes,49825,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,176,"Beans, dry",2014,2014,tonnes,168,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,181,"Broad beans, horse beans, dry",2014,2014,tonnes,367,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,108,"Cereals, nes",2014,2014,tonnes,26243,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,191,Chick peas,2014,2014,tonnes,3685,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,619,"Fruit, fresh nes",2014,2014,tonnes,4788,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,242,"Groundnuts, with shell",2014,2014,tonnes,2226,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,201,Lentils,2014,2014,tonnes,132,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,333,Linseed,2014,2014,tonnes,203,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,56,Maize,2014,2014,tonnes,14331,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,79,Millet,2014,2014,tonnes,26554,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,339,Oilseeds nes,2014,2014,tonnes,15255,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,187,"Peas, dry",2014,2014,tonnes,643,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,116,Potatoes,2014,2014,tonnes,138,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,211,"Pulses, nes",2014,2014,tonnes,29011,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,149,"Roots and tubers, nes",2014,2014,tonnes,62607,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,289,Sesame seed,2014,2014,tonnes,5296,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,83,Sorghum,2014,2014,tonnes,140209,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,723,"Spices, nes",2014,2014,tonnes,756,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,463,"Vegetables, fresh nes",2014,2014,tonnes,38282,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,205,Vetches,2014,2014,tonnes,1918,Im,FAO data based on imputation methodology
QC,Crops,178,Eritrea,5510,Production,15,Wheat,2014,2014,tonnes,24080,Im,FAO data based on imputation methodology
QC,Crops,63,Estonia,5510,Production,515,Apples,2014,2014,tonnes,2307,,Official data
QC,Crops,63,Estonia,5510,Production,44,Barley,2014,2014,tonnes,458100,,Official data
QC,Crops,63,Estonia,5510,Production,176,"Beans, dry",2014,2014,tonnes,5300,,Official data
QC,Crops,63,Estonia,5510,Production,558,Berries nes,2014,2014,tonnes,447,,Official data
QC,Crops,63,Estonia,5510,Production,89,Buckwheat,2014,2014,tonnes,600,,Official data
QC,Crops,63,Estonia,5510,Production,358,Cabbages and other brassicas,2014,2014,tonnes,19174,,Official data
QC,Crops,63,Estonia,5510,Production,426,Carrots and turnips,2014,2014,tonnes,18260,,Official data
QC,Crops,63,Estonia,5510,Production,393,Cauliflowers and broccoli,2014,2014,tonnes,175,,Official data
QC,Crops,63,Estonia,5510,Production,531,Cherries,2014,2014,tonnes,19,,Official data
QC,Crops,63,Estonia,5510,Production,397,Cucumbers and gherkins,2014,2014,tonnes,9351,,Official data
QC,Crops,63,Estonia,5510,Production,550,Currants,2014,2014,tonnes,459,,Official data
QC,Crops,63,Estonia,5510,Production,773,Flax fibre and tow,2014,2014,tonnes,0,,Official data
QC,Crops,63,Estonia,5510,Production,406,Garlic,2014,2014,tonnes,148,,Official data
QC,Crops,63,Estonia,5510,Production,549,Gooseberries,2014,2014,tonnes,132,,Official data
QC,Crops,63,Estonia,5510,Production,103,"Grain, mixed",2014,2014,tonnes,7600,,Official data
QC,Crops,63,Estonia,5510,Production,333,Linseed,2014,2014,tonnes,49,,Official data
QC,Crops,63,Estonia,5510,Production,449,Mushrooms and truffles,2014,2014,tonnes,130,F,FAO estimate
QC,Crops,63,Estonia,5510,Production,75,Oats,2014,2014,tonnes,65000,,Official data
QC,Crops,63,Estonia,5510,Production,403,"Onions, dry",2014,2014,tonnes,1508,,Official data
QC,Crops,63,Estonia,5510,Production,187,"Peas, dry",2014,2014,tonnes,34183,,Official data
QC,Crops,63,Estonia,5510,Production,417,"Peas, green",2014,2014,tonnes,620,,Official data
QC,Crops,63,Estonia,5510,Production,536,Plums and sloes,2014,2014,tonnes,64,,Official data
QC,Crops,63,Estonia,5510,Production,116,Potatoes,2014,2014,tonnes,117300,,Official data
QC,Crops,63,Estonia,5510,Production,211,"Pulses, nes",2014,2014,tonnes,0,,Official data
QC,Crops,63,Estonia,5510,Production,270,Rapeseed,2014,2014,tonnes,166200,,Official data
QC,Crops,63,Estonia,5510,Production,547,Raspberries,2014,2014,tonnes,137,,Official data
QC,Crops,63,Estonia,5510,Production,149,"Roots and tubers, nes",2014,2014,tonnes,0,,Official data
QC,Crops,63,Estonia,5510,Production,71,Rye,2014,2014,tonnes,49600,,Official data
QC,Crops,63,Estonia,5510,Production,544,Strawberries,2014,2014,tonnes,1533,,Official data
QC,Crops,63,Estonia,5510,Production,157,Sugar beet,2014,2014,tonnes,,M,Data not available
QC,Crops,63,Estonia,5510,Production,388,Tomatoes,2014,2014,tonnes,4705,,Official data
QC,Crops,63,Estonia,5510,Production,97,Triticale,2014,2014,tonnes,25200,,Official data
QC,Crops,63,Estonia,5510,Production,463,"Vegetables, fresh nes",2014,2014,tonnes,12450,,Official data
QC,Crops,63,Estonia,5510,Production,15,Wheat,2014,2014,tonnes,615500,,Official data
QC,Crops,238,Ethiopia,5510,Production,711,"Anise, badian, fennel, coriander",2014,2014,tonnes,2892,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,572,Avocados,2014,2014,tonnes,53698,,Official data
QC,Crops,238,Ethiopia,5510,Production,486,Bananas,2014,2014,tonnes,478251,,Official data
QC,Crops,238,Ethiopia,5510,Production,44,Barley,2014,2014,tonnes,1953385,,Official data
QC,Crops,238,Ethiopia,5510,Production,782,"Bastfibres, other",2014,2014,tonnes,556,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,176,"Beans, dry",2014,2014,tonnes,513725,,Official data
QC,Crops,238,Ethiopia,5510,Production,414,"Beans, green",2014,2014,tonnes,6486,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,181,"Broad beans, horse beans, dry",2014,2014,tonnes,838944,,Official data
QC,Crops,238,Ethiopia,5510,Production,358,Cabbages and other brassicas,2014,2014,tonnes,355680,,Official data
QC,Crops,238,Ethiopia,5510,Production,426,Carrots and turnips,2014,2014,tonnes,14297,,Official data
QC,Crops,238,Ethiopia,5510,Production,265,Castor oil seed,2014,2014,tonnes,11000,*,Unofficial figure
QC,Crops,238,Ethiopia,5510,Production,108,"Cereals, nes",2014,2014,tonnes,4750657,,Official data
QC,Crops,238,Ethiopia,5510,Production,191,Chick peas,2014,2014,tonnes,458682,,Official data
QC,Crops,238,Ethiopia,5510,Production,689,"Chillies and peppers, dry",2014,2014,tonnes,170766,,Official data
QC,Crops,238,Ethiopia,5510,Production,401,"Chillies and peppers, green",2014,2014,tonnes,207558,,Official data
QC,Crops,238,Ethiopia,5510,Production,656,"Coffee, green",2014,2014,tonnes,419980,,Official data
QC,Crops,238,Ethiopia,5510,Production,767,Cotton lint,2014,2014,tonnes,38000,*,Unofficial figure
QC,Crops,238,Ethiopia,5510,Production,329,Cottonseed,2014,2014,tonnes,85000,*,Unofficial figure
QC,Crops,238,Ethiopia,5510,Production,397,Cucumbers and gherkins,2014,2014,tonnes,1611,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,821,Fibre crops nes,2014,2014,tonnes,20292,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,512,"Fruit, citrus nes",2014,2014,tonnes,3539,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,619,"Fruit, fresh nes",2014,2014,tonnes,127844,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,603,"Fruit, tropical fresh nes",2014,2014,tonnes,45707,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,406,Garlic,2014,2014,tonnes,93486,,Official data
QC,Crops,238,Ethiopia,5510,Production,720,Ginger,2014,2014,tonnes,9806,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,560,Grapes,2014,2014,tonnes,5118,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,242,"Groundnuts, with shell",2014,2014,tonnes,103706,,Official data
QC,Crops,238,Ethiopia,5510,Production,677,Hops,2014,2014,tonnes,32271,,Official data
QC,Crops,238,Ethiopia,5510,Production,407,"Leeks, other alliaceous vegetables",2014,2014,tonnes,3289,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,497,Lemons and limes,2014,2014,tonnes,7904,,Official data
QC,Crops,238,Ethiopia,5510,Production,201,Lentils,2014,2014,tonnes,137354,,Official data
QC,Crops,238,Ethiopia,5510,Production,372,Lettuce and chicory,2014,2014,tonnes,462,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,333,Linseed,2014,2014,tonnes,83131,,Official data
QC,Crops,238,Ethiopia,5510,Production,56,Maize,2014,2014,tonnes,7234955,,Official data
QC,Crops,238,Ethiopia,5510,Production,571,"Mangoes, mangosteens, guavas",2014,2014,tonnes,94493,,Official data
QC,Crops,238,Ethiopia,5510,Production,671,Maté,2014,2014,tonnes,,M,Data not available
QC,Crops,238,Ethiopia,5510,Production,79,Millet,2014,2014,tonnes,915315,,Official data
QC,Crops,238,Ethiopia,5510,Production,292,Mustard seed,2014,2014,tonnes,2552,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,702,"Nutmeg, mace and cardamoms",2014,2014,tonnes,152,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,234,"Nuts, nes",2014,2014,tonnes,64831,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,75,Oats,2014,2014,tonnes,50806,,Official data
QC,Crops,238,Ethiopia,5510,Production,339,Oilseeds nes,2014,2014,tonnes,224463,,Official data
QC,Crops,238,Ethiopia,5510,Production,403,"Onions, dry",2014,2014,tonnes,230745,,Official data
QC,Crops,238,Ethiopia,5510,Production,402,"Onions, shallots, green",2014,2014,tonnes,35056,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,490,Oranges,2014,2014,tonnes,31428,,Official data
QC,Crops,238,Ethiopia,5510,Production,600,Papayas,2014,2014,tonnes,40435,,Official data
QC,Crops,238,Ethiopia,5510,Production,534,Peaches and nectarines,2014,2014,tonnes,155,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,187,"Peas, dry",2014,2014,tonnes,342637,,Official data
QC,Crops,238,Ethiopia,5510,Production,417,"Peas, green",2014,2014,tonnes,3171,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,687,Pepper (piper spp.),2014,2014,tonnes,3715,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,574,Pineapples,2014,2014,tonnes,7500,F,FAO estimate
QC,Crops,238,Ethiopia,5510,Production,116,Potatoes,2014,2014,tonnes,921832,,Official data
QC,Crops,238,Ethiopia,5510,Production,211,"Pulses, nes",2014,2014,tonnes,70384,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,270,Rapeseed,2014,2014,tonnes,53705,,Official data
QC,Crops,238,Ethiopia,5510,Production,27,"Rice, paddy",2014,2014,tonnes,131821,,Official data
QC,Crops,238,Ethiopia,5510,Production,149,"Roots and tubers, nes",2014,2014,tonnes,5329883,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,280,Safflower seed,2014,2014,tonnes,6325,,Official data
QC,Crops,238,Ethiopia,5510,Production,328,Seed cotton,2014,2014,tonnes,117000,F,FAO estimate
QC,Crops,238,Ethiopia,5510,Production,289,Sesame seed,2014,2014,tonnes,288770,,Official data
QC,Crops,238,Ethiopia,5510,Production,789,Sisal,2014,2014,tonnes,652,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,83,Sorghum,2014,2014,tonnes,4339134,,Official data
QC,Crops,238,Ethiopia,5510,Production,236,Soybeans,2014,2014,tonnes,72184,,Official data
QC,Crops,238,Ethiopia,5510,Production,723,"Spices, nes",2014,2014,tonnes,37935,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,156,Sugar cane,2014,2014,tonnes,2816691,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,122,Sweet potatoes,2014,2014,tonnes,2701599,,Official data
QC,Crops,238,Ethiopia,5510,Production,495,"Tangerines, mandarins, clementines, satsumas",2014,2014,tonnes,9017,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,667,Tea,2014,2014,tonnes,10572,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,826,"Tobacco, unmanufactured",2014,2014,tonnes,2256,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,388,Tomatoes,2014,2014,tonnes,30700,,Official data
QC,Crops,238,Ethiopia,5510,Production,463,"Vegetables, fresh nes",2014,2014,tonnes,601045,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,420,"Vegetables, leguminous nes",2014,2014,tonnes,10854,Im,FAO data based on imputation methodology
QC,Crops,238,Ethiopia,5510,Production,205,Vetches,2014,2014,tonnes,251439,,Official data
QC,Crops,238,Ethiopia,5510,Production,15,Wheat,2014,2014,tonnes,4231589,,Official data
QC,Crops,238,Ethiopia,5510,Production,137,Yams,2014,2014,tonnes,1448835,,Official data
QC,Crops,64,Faroe Islands,5510,Production,116,Potatoes,2014,2014,tonnes,1601,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,486,Bananas,2014,2014,tonnes,4100,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,358,Cabbages and other brassicas,2014,2014,tonnes,673,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,125,Cassava,2014,2014,tonnes,75277,,Official data
QC,Crops,66,Fiji,5510,Production,401,"Chillies and peppers, green",2014,2014,tonnes,593,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,661,"Cocoa, beans",2014,2014,tonnes,20,F,FAO estimate
QC,Crops,66,Fiji,5510,Production,249,Coconuts,2014,2014,tonnes,191898,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,656,"Coffee, green",2014,2014,tonnes,21,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,397,Cucumbers and gherkins,2014,2014,tonnes,1166,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,399,Eggplants (aubergines),2014,2014,tonnes,4156,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,619,"Fruit, fresh nes",2014,2014,tonnes,5889,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,603,"Fruit, tropical fresh nes",2014,2014,tonnes,,M,Data not available
QC,Crops,66,Fiji,5510,Production,720,Ginger,2014,2014,tonnes,4088,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,242,"Groundnuts, with shell",2014,2014,tonnes,340,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,56,Maize,2014,2014,tonnes,1341,,Official data
QC,Crops,66,Fiji,5510,Production,571,"Mangoes, mangosteens, guavas",2014,2014,tonnes,150,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,568,"Melons, other (inc.cantaloupes)",2014,2014,tonnes,149,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,430,Okra,2014,2014,tonnes,1098,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,490,Oranges,2014,2014,tonnes,507,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,600,Papayas,2014,2014,tonnes,5796,,Official data
QC,Crops,66,Fiji,5510,Production,687,Pepper (piper spp.),2014,2014,tonnes,127,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,574,Pineapples,2014,2014,tonnes,6444,,Official data
QC,Crops,66,Fiji,5510,Production,116,Potatoes,2014,2014,tonnes,65,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,211,"Pulses, nes",2014,2014,tonnes,2863,,Official data
QC,Crops,66,Fiji,5510,Production,394,"Pumpkins, squash and gourds",2014,2014,tonnes,1905,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,27,"Rice, paddy",2014,2014,tonnes,5847,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,149,"Roots and tubers, nes",2014,2014,tonnes,3162,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,83,Sorghum,2014,2014,tonnes,26,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,156,Sugar cane,2014,2014,tonnes,1832000,,Official data
QC,Crops,66,Fiji,5510,Production,122,Sweet potatoes,2014,2014,tonnes,7888,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,136,Taro (cocoyam),2014,2014,tonnes,65942,,Official data
QC,Crops,66,Fiji,5510,Production,826,"Tobacco, unmanufactured",2014,2014,tonnes,453,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,388,Tomatoes,2014,2014,tonnes,3817,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,463,"Vegetables, fresh nes",2014,2014,tonnes,7141,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,567,Watermelons,2014,2014,tonnes,1542,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,137,Yams,2014,2014,tonnes,3083,,Official data
QC,Crops,67,Finland,5510,Production,515,Apples,2014,2014,tonnes,5211,,Official data
QC,Crops,67,Finland,5510,Production,367,Asparagus,2014,2014,tonnes,14,,Official data
QC,Crops,67,Finland,5510,Production,44,Barley,2014,2014,tonnes,1854800,,Official data
QC,Crops,67,Finland,5510,Production,414,"Beans, green",2014,2014,tonnes,64,,Official data
QC,Crops,67,Finland,5510,Production,558,Berries nes,2014,2014,tonnes,213,,Official data
QC,Crops,67,Finland,5510,Production,358,Cabbages and other brassicas,2014,2014,tonnes,27884,,Official data
QC,Crops,67,Finland,5510,Production,426,Carrots and turnips,2014,2014,tonnes,75140,,Official data
QC,Crops,67,Finland,5510,Production,393,Cauliflowers and broccoli,2014,2014,tonnes,3958,,Official data
QC,Crops,67,Finland,5510,Production,108,"Cereals, nes",2014,2014,tonnes,2749,Im,FAO data based on imputation methodology
QC,Crops,67,Finland,5510,Production,401,"Chillies and peppers, green",2014,2014,tonnes,520,,Official data
QC,Crops,67,Finland,5510,Production,397,Cucumbers and gherkins,2014,2014,tonnes,48162,,Official data
QC,Crops,67,Finland,5510,Production,550,Currants,2014,2014,tonnes,1711,,Official data
QC,Crops,67,Finland,5510,Production,619,"Fruit, fresh nes",2014,2014,tonnes,,M,Data not available
QC,Crops,67,Finland,5510,Production,541,"Fruit, stone nes",2014,2014,tonnes,124,,Official data
QC,Crops,67,Finland,5510,Production,406,Garlic,2014,2014,tonnes,49,,Official data
QC,Crops,67,Finland,5510,Production,549,Gooseberries,2014,2014,tonnes,35,,Official data
QC,Crops,67,Finland,5510,Production,103,"Grain, mixed",2014,2014,tonnes,70900,,Official data
QC,Crops,67,Finland,5510,Production,407,"Leeks, other alliaceous vegetables",2014,2014,tonnes,388,,Official data
QC,Crops,67,Finland,5510,Production,372,Lettuce and chicory,2014,2014,tonnes,16545,,Official data
QC,Crops,67,Finland,5510,Production,449,Mushrooms and truffles,2014,2014,tonnes,1256,,Official data
QC,Crops,67,Finland,5510,Production,75,Oats,2014,2014,tonnes,1039000,,Official data
QC,Crops,67,Finland,5510,Production,403,"Onions, dry",2014,2014,tonnes,26296,,Official data
QC,Crops,67,Finland,5510,Production,187,"Peas, dry",2014,2014,tonnes,14200,,Official data
QC,Crops,67,Finland,5510,Production,417,"Peas, green",2014,2014,tonnes,6802,,Official data
QC,Crops,67,Finland,5510,Production,116,Potatoes,2014,2014,tonnes,600300,,Official data
QC,Crops,67,Finland,5510,Production,394,"Pumpkins, squash and gourds",2014,2014,tonnes,1828,,Official data
QC,Crops,67,Finland,5510,Production,270,Rapeseed,2014,2014,tonnes,62100,,Official data
QC,Crops,67,Finland,5510,Production,547,Raspberries,2014,2014,tonnes,775,,Official data
QC,Crops,67,Finland,5510,Production,71,Rye,2014,2014,tonnes,74900,,Official data
QC,Crops,67,Finland,5510,Production,373,Spinach,2014,2014,tonnes,883,,Official data
QC,Crops,67,Finland,5510,Production,544,Strawberries,2014,2014,tonnes,12940,,Official data
QC,Crops,67,Finland,5510,Production,157,Sugar beet,2014,2014,tonnes,626300,,Official data
QC,Crops,67,Finland,5510,Production,388,Tomatoes,2014,2014,tonnes,39890,,Official data
QC,Crops,67,Finland,5510,Production,463,"Vegetables, fresh nes",2014,2014,tonnes,30269,Im,FAO data based on imputation methodology
QC,Crops,67,Finland,5510,Production,15,Wheat,2014,2014,tonnes,1088200,,Official data
QC,Crops,68,France,5510,Production,221,"Almonds, with shell",2014,2014,tonnes,1067,,Official data
QC,Crops,68,France,5510,Production,515,Apples,2014,2014,tonnes,1531625,,Official data
QC,Crops,68,France,5510,Production,526,Apricots,2014,2014,tonnes,177000,,Official data
QC,Crops,68,France,5510,Production,366,Artichokes,2014,2014,tonnes,38354,,Official data
QC,Crops,68,France,5510,Production,367,Asparagus,2014,2014,tonnes,20494,,Official data
QC,Crops,68,France,5510,Production,572,Avocados,2014,2014,tonnes,4,Im,FAO data based on imputation methodology
QC,Crops,68,France,5510,Production,44,Barley,2014,2014,tonnes,11728556,,Official data
QC,Crops,68,France,5510,Production,176,"Beans, dry",2014,2014,tonnes,8022,,Official data
QC,Crops,68,France,5510,Production,414,"Beans, green",2014,2014,tonnes,53190,Im,FAO data based on imputation methodology
QC,Crops,68,France,5510,Production,552,Blueberries,2014,2014,tonnes,9200,,Official data
QC,Crops,68,France,5510,Production,181,"Broad beans, horse beans, dry",2014,2014,tonnes,278545,,Official data
QC,Crops,68,France,5510,Production,89,Buckwheat,2014,2014,tonnes,111300,,Official data
QC,Crops,68,France,5510,Production,358,Cabbages and other brassicas,2014,2014,tonnes,195195,,Official data
QC,Crops,68,France,5510,Production,426,Carrots and turnips,2014,2014,tonnes,544563,,Official data
QC,Crops,68,France,5510,Production,393,Cauliflowers and broccoli,2014,2014,tonnes,326355,,Official data
QC,Crops,68,France,5510,Production,108,"Cereals, nes",2014,2014,tonnes,111249,,Official data
QC,Crops,68,France,5510,Production,531,Cherries,2014,2014,tonnes,47000,,Official data
QC,Crops,68,France,5510,Production,220,Chestnut,2014,2014,tonnes,8668,,Official data
QC,Crops,68,France,5510,Production,459,Chicory roots,2014,2014,tonnes,108128,Im,FAO data based on imputation methodology
QC,Crops,68,France,5510,Production,401,"Chillies and peppers, green",2014,2014,tonnes,22969,,Official data
QC,Crops,68,France,5510,Production,249,Coconuts,2014,2014,tonnes,716,,Official data
QC,Crops,68,France,5510,Production,554,Cranberries,2014,2014,tonnes,53,Im,FAO data based on imputation methodology
QC,Crops,68,France,5510,Production,397,Cucumbers and gherkins,2014,2014,tonnes,131985,,Official data
QC,Crops,68,France,5510,Production,550,Currants,2014,2014,tonnes,17798,Im,FAO data based on imputation methodology
QC,Crops,68,France,5510,Production,399,Eggplants (aubergines),2014,2014,tonnes,29730,,Official data
QC,Crops,68,France,5510,Production,569,Figs,2014,2014,tonnes,2780,,Official data
QC,Crops,68,France,5510,Production,773,Flax fibre and tow,2014,2014,tonnes,74009,Im,FAO data based on imputation methodology
QC,Crops,68,France,5510,Production,619,"Fruit, fresh nes",2014,2014,tonnes,700,F,FAO estimate
QC,Crops,68,France,5510,Production,541,"Fruit, stone nes",2014,2014,tonnes,10732,Im,FAO data based on imputation methodology
QC,Crops,68,France,5510,Production,406,Garlic,2014,2014,tonnes,18032,,Official data
QC,Crops,68,France,5510,Production,103,"Grain, mixed",2014,2014,tonnes,222026,,Official data
QC,Crops,68,France,5510,Production,507,Grapefruit (inc. pomelos),2014,2014,tonnes,3740,,Official data
QC,Crops,68,France,5510,Production,560,Grapes,2014,2014,tonnes,6172557,,Official data
QC,Crops,68,France,5510,Production,225,"Hazelnuts, with shell",2014,2014,tonnes,11053,,Official data
QC,Crops,68,France,5510,Production,777,Hemp tow waste,2014,2014,tonnes,2001,Im,FAO data based on imputation methodology
QC,Crops,68,France,5510,Production,336,Hempseed,2014,2014,tonnes,84097,,Official data
QC,Crops,68,France,5510,Production,677,Hops,2014,2014,tonnes,626,Im,FAO data based on imputation methodology
QC,Crops,68,France,5510,Production,592,Kiwi fruit,2014,2014,tonnes,62000,,Official data
QC,Crops,68,France,5510,Production,407,"Leeks, other alliaceous vegetables",2014,2014,tonnes,165712,,Official data
QC,Crops,68,France,5510,Production,497,Lemons and limes,2014,2014,tonnes,3650,,Official data
QC,Crops,68,France,5510,Production,201,Lentils,2014,2014,tonnes,22033,,Official data
QC,Crops,68,France,5510,Production,372,Lettuce and chicory,2014,2014,tonnes,297111,,Official data
QC,Crops,68,France,5510,Production,333,Linseed,2014,2014,tonnes,16561,,Official data
QC,Crops,68,France,5510,Production,210,Lupins,2014,2014,tonnes,15020,,Official data
QC,Crops,68,France,5510,Production,56,Maize,2014,2014,tonnes,18343420,,Official data
QC,Crops,68,France,5510,Production,446,"Maize, green",2014,2014,tonnes,403593,,Official data
QC,Crops,68,France,5510,Production,568,"Melons, other (inc.cantaloupes)",2014,2014,tonnes,253151,,Official data
QC,Crops,68,France,5510,Production,79,Millet,2014,2014,tonnes,37000,F,FAO estimate
QC,Crops,68,France,5510,Production,449,Mushrooms and truffles,2014,2014,tonnes,108540,,Official data
QC,Crops,68,France,5510,Production,292,Mustard seed,2014,2014,tonnes,13824,Im,FAO data based on imputation methodology
QC,Crops,68,France,5510,Production,75,Oats,2014,2014,tonnes,442983,,Official data
QC,Crops,68,France,5510,Production,339,Oilseeds nes,2014,2014,tonnes,16561,,Official data
QC,Crops,68,France,5510,Production,260,Olives,2014,2014,tonnes,13006,,Official data
QC,Crops,68,France,5510,Production,403,"Onions, dry",2014,2014,tonnes,210000,,Official data
QC,Crops,68,France,5510,Production,402,"Onions, shallots, green",2014,2014,tonnes,57892,,Official data
QC,Crops,68,France,5510,Production,490,Oranges,2014,2014,tonnes,3660,,Official data
QC,Crops,68,France,5510,Production,534,Peaches and nectarines,2014,2014,tonnes,231000,,Official data
QC,Crops,68,France,5510,Production,521,Pears,2014,2014,tonnes,132658,,Official data
QC,Crops,68,France,5510,Production,187,"Peas, dry",2014,2014,tonnes,538587,,Official data
QC,Crops,68,France,5510,Production,417,"Peas, green",2014,2014,tonnes,185692,,Official data
QC,Crops,68,France,5510,Production,536,Plums and sloes,2014,2014,tonnes,194000,,Official data
